Timestamp,HeartRate
2020-10-14 00:03:28,73
2020-10-14 00:08:28,78
2020-10-14 00:13:28,78
2020-10-14 00:18:28,78
2020-10-14 00:23:28,73
2020-10-14 00:28:28,71
2020-10-14 00:33:28,72
2020-10-14 00:38:28,69
2020-10-14 00:43:28,68
2020-10-14 00:48:28,68
2020-10-14 00:53:28,69
2020-10-14 00:58:28,68
2020-10-14 01:03:28,69
2020-10-14 01:08:28,70
2020-10-14 01:13:28,75
2020-10-14 01:18:28,74
2020-10-14 01:23:28,72
2020-10-14 01:28:28,75
2020-10-14 01:33:28,76
2020-10-14 01:38:28,78
2020-10-14 01:43:28,79
2020-10-14 01:48:28,81
2020-10-14 01:53:28,83
2020-10-14 01:58:28,81
2020-10-14 02:03:28,78
2020-10-14 02:08:28,74
2020-10-14 02:13:28,75
2020-10-14 20:21:28,74
2020-10-14 20:26:28,72
2020-10-14 20:31:28,74
2020-10-14 20:36:28,70
2020-10-14 20:41:28,66
2020-10-14 20:46:28,65
2020-10-14 20:51:28,65
2020-10-14 20:56:28,66
2020-10-14 21:01:28,69
2020-10-14 21:06:28,71
2020-10-14 21:11:28,67
2020-10-14 21:16:28,69
2020-10-14 21:21:28,70
2020-10-14 21:26:28,72
2020-10-14 21:31:28,74
2020-10-14 21:36:28,78
2020-10-14 21:41:28,74
2020-10-14 21:46:28,78
2020-10-14 21:51:28,75
2020-10-14 21:56:28,78
2020-10-14 22:01:28,71
2020-10-14 22:06:28,77
2020-10-14 22:11:28,72
2020-10-14 22:16:28,66
2020-10-14 22:21:28,66
2020-10-14 22:26:28,68
2020-10-14 22:31:28,63
2020-10-14 22:36:28,64
2020-10-14 22:41:28,64
2020-10-14 22:46:28,65
2020-10-14 22:51:28,66
2020-10-14 22:56:28,65
2020-10-14 23:01:28,64
2020-10-14 23:06:28,65
2020-10-14 23:11:28,63
2020-10-14 23:16:28,64
2020-10-14 23:21:28,68
2020-10-14 23:26:28,68
2020-10-14 23:31:28,65
2020-10-14 23:36:28,65
2020-10-14 23:41:28,65
2020-10-14 23:46:28,67
2020-10-14 23:51:28,68
2020-10-14 23:56:28,69
