Timestamp,HeartRate
2020-10-23 00:44:01,81
2020-10-23 00:49:01,82
2020-10-23 00:54:01,82
2020-10-23 00:59:01,85
2020-10-23 01:04:01,85
2020-10-23 01:09:01,77
2020-10-23 01:14:01,75
2020-10-23 01:19:01,79
2020-10-23 01:24:01,77
2020-10-23 01:29:01,77
2020-10-23 01:34:01,76
2020-10-23 01:39:01,75
2020-10-23 01:44:01,77
2020-10-23 01:49:01,80
2020-10-23 01:54:01,80
2020-10-23 01:59:01,83
2020-10-23 02:04:01,78
2020-10-23 02:09:01,77
2020-10-23 02:14:01,79
2020-10-23 02:19:01,77
2020-10-23 02:24:01,77
2020-10-23 02:29:01,77
2020-10-23 02:34:01,75
2020-10-23 02:39:01,71
2020-10-23 02:44:01,73
2020-10-23 02:49:01,70
2020-10-23 02:54:01,66
2020-10-23 02:59:01,65
2020-10-23 03:04:01,67
2020-10-23 03:09:01,70
2020-10-23 03:14:01,70
2020-10-23 03:19:01,70
2020-10-23 03:24:01,70
2020-10-23 03:29:01,71
2020-10-23 03:34:01,71
2020-10-23 03:39:01,72
2020-10-23 03:44:01,72
2020-10-23 03:49:01,70
2020-10-23 03:54:01,73
2020-10-23 03:59:01,77
2020-10-23 04:04:01,75
2020-10-23 04:09:01,73
2020-10-23 04:14:01,74
2020-10-23 04:24:01,73
2020-10-23 04:44:01,67
2020-10-23 04:49:01,67
2020-10-23 04:54:01,66
2020-10-23 04:59:01,66
2020-10-23 05:04:01,67
2020-10-23 05:09:01,68
2020-10-23 05:14:01,68
2020-10-23 05:19:01,69
2020-10-23 05:24:01,72
2020-10-23 05:29:01,79
2020-10-23 05:34:01,76
2020-10-23 05:39:01,73
2020-10-23 05:44:01,73
2020-10-23 05:49:01,70
2020-10-23 05:54:01,69
2020-10-23 05:59:01,68
2020-10-23 06:04:01,69
2020-10-23 06:09:01,68
2020-10-23 06:14:01,70
2020-10-23 06:19:01,72
2020-10-23 06:24:01,72
2020-10-23 06:29:01,72
2020-10-23 06:34:01,73
2020-10-23 06:39:01,74
2020-10-23 06:44:01,72
2020-10-23 06:49:01,72
2020-10-23 06:59:01,78
2020-10-23 07:04:01,80
2020-10-23 07:09:01,81
2020-10-23 07:14:01,75
2020-10-23 07:19:01,66
2020-10-23 07:24:01,64
2020-10-23 07:29:01,63
2020-10-23 07:34:01,62
2020-10-23 07:39:01,65
2020-10-23 07:44:01,64
2020-10-23 07:49:01,67
2020-10-23 07:54:01,69
2020-10-23 07:59:01,69
2020-10-23 08:09:01,68
2020-10-23 08:14:01,66
2020-10-23 08:19:01,74
2020-10-23 08:24:01,69
2020-10-23 08:29:01,66
2020-10-23 08:34:01,66
