Timestamp,HeartRate
2021-06-13 01:52:31,73
2021-06-13 01:57:31,72
2021-06-13 02:02:31,73
2021-06-13 02:07:31,72
2021-06-13 02:12:31,71
2021-06-13 02:17:31,72
2021-06-13 02:22:31,72
2021-06-13 02:27:31,68
2021-06-13 02:32:31,70
2021-06-13 02:37:31,69
2021-06-13 02:42:31,69
2021-06-13 02:47:31,69
2021-06-13 02:52:31,69
2021-06-13 02:57:31,70
2021-06-13 03:02:31,72
2021-06-13 03:07:31,72
2021-06-13 03:12:31,71
2021-06-13 03:17:31,72
2021-06-13 03:22:31,72
2021-06-13 03:27:31,69
2021-06-13 03:32:31,71
2021-06-13 03:37:31,70
2021-06-13 03:42:31,70
2021-06-13 03:47:31,68
2021-06-13 03:52:31,71
2021-06-13 03:57:31,71
2021-06-13 04:02:31,72
2021-06-13 04:07:31,71
2021-06-13 04:12:31,71
2021-06-13 04:17:31,70
2021-06-13 04:22:31,70
2021-06-13 04:27:31,71
2021-06-13 04:32:31,71
2021-06-13 04:37:31,71
2021-06-13 04:42:31,71
2021-06-13 04:47:31,70
2021-06-13 04:52:31,70
2021-06-13 04:57:31,70
2021-06-13 05:02:31,70
2021-06-13 05:07:31,71
2021-06-13 05:12:31,72
2021-06-13 05:17:31,71
2021-06-13 05:22:31,72
2021-06-13 05:27:31,69
2021-06-13 05:37:31,69
2021-06-13 05:42:31,66
2021-06-13 05:47:31,66
2021-06-13 05:52:31,65
2021-06-13 05:57:31,66
2021-06-13 06:02:31,65
2021-06-13 06:07:31,66
2021-06-13 06:12:31,64
2021-06-13 06:17:31,63
2021-06-13 06:22:31,67
2021-06-13 06:27:31,70
2021-06-13 06:32:31,64
2021-06-13 06:37:31,69
2021-06-13 06:42:31,69
2021-06-13 22:55:33,94
2021-06-13 23:00:33,94
2021-06-13 23:05:33,89
2021-06-13 23:10:33,84
2021-06-13 23:15:33,93
2021-06-13 23:20:33,92
2021-06-13 23:25:33,93
2021-06-13 23:30:33,95
2021-06-13 23:35:33,97
2021-06-13 23:40:33,97
2021-06-13 23:45:33,97
2021-06-13 23:50:33,96
2021-06-13 23:55:33,95
