Timestamp,HeartRate
2021-04-12 01:54:14,88
2021-04-12 01:59:14,89
2021-04-12 02:04:14,88
2021-04-12 02:09:14,86
2021-04-12 02:14:14,87
2021-04-12 02:19:14,87
2021-04-12 02:24:14,87
2021-04-12 02:29:14,86
2021-04-12 02:34:14,87
2021-04-12 02:39:14,88
2021-04-12 02:44:14,86
2021-04-12 02:49:14,83
2021-04-12 02:54:14,81
2021-04-12 02:59:14,78
2021-04-12 03:04:14,75
2021-04-12 03:09:14,78
2021-04-12 03:14:14,76
2021-04-12 03:19:14,76
2021-04-12 03:24:14,76
2021-04-12 03:29:14,77
2021-04-12 03:34:14,71
2021-04-12 03:39:14,71
2021-04-12 03:44:14,71
2021-04-12 03:49:14,72
2021-04-12 03:54:14,73
2021-04-12 03:59:14,81
2021-04-12 04:04:14,81
2021-04-12 04:09:14,75
2021-04-12 04:14:14,73
2021-04-12 04:19:14,74
2021-04-12 04:24:14,71
2021-04-12 04:29:14,72
2021-04-12 04:34:14,74
2021-04-12 04:39:14,77
2021-04-12 04:44:14,73
2021-04-12 04:49:14,69
2021-04-12 04:54:14,70
2021-04-12 04:59:14,69
2021-04-12 05:04:14,68
2021-04-12 05:09:14,67
2021-04-12 05:14:14,67
2021-04-12 05:19:14,67
2021-04-12 05:24:14,67
2021-04-12 05:29:14,67
2021-04-12 05:34:14,67
2021-04-12 05:39:14,67
2021-04-12 05:44:14,66
2021-04-12 05:49:14,66
2021-04-12 05:54:14,67
2021-04-12 05:59:14,69
2021-04-12 06:04:14,66
2021-04-12 06:09:14,64
2021-04-12 06:14:14,62
2021-04-12 06:19:14,65
2021-04-12 06:24:14,62
2021-04-12 06:29:14,63
2021-04-12 06:34:14,62
2021-04-12 06:39:14,65
2021-04-12 06:44:14,64
2021-04-12 06:49:14,65
2021-04-12 06:54:14,63
2021-04-12 06:59:14,60
2021-04-12 07:04:14,60
2021-04-12 07:09:14,60
2021-04-12 07:14:14,61
2021-04-12 07:19:14,62
2021-04-12 07:24:14,61
2021-04-12 07:29:14,64
2021-04-12 07:34:14,63
2021-04-12 07:39:14,64
