Timestamp,HeartRate
2020-11-16 21:57:32,82
2020-11-16 22:02:32,77
2020-11-16 22:07:32,75
2020-11-16 22:12:32,76
2020-11-16 22:17:32,73
2020-11-16 22:22:32,74
2020-11-16 22:32:32,91
2020-11-16 22:37:32,94
2020-11-16 22:42:32,95
2020-11-16 22:47:32,91
2020-11-16 22:52:32,88
2020-11-16 22:57:32,80
2020-11-16 23:02:32,75
2020-11-16 23:07:32,79
2020-11-16 23:12:32,87
2020-11-16 23:17:32,86
2020-11-16 23:22:32,86
2020-11-16 23:27:32,87
2020-11-16 23:32:32,88
2020-11-16 23:37:32,86
2020-11-16 23:42:32,82
2020-11-16 23:47:32,87
2020-11-16 23:52:32,81
2020-11-16 23:57:32,81
