Timestamp,HeartRate
2020-12-20 03:47:21,75
2020-12-20 04:02:21,72
2020-12-20 04:07:21,70
2020-12-20 04:12:21,70
2020-12-20 04:17:21,68
2020-12-20 04:22:21,69
2020-12-20 04:27:21,68
2020-12-20 04:32:21,68
2020-12-20 04:37:21,66
2020-12-20 04:42:21,68
2020-12-20 04:47:21,70
2020-12-20 04:52:21,70
2020-12-20 04:57:21,69
2020-12-20 05:02:21,71
2020-12-20 05:07:21,70
2020-12-20 05:12:21,72
2020-12-20 05:17:21,69
2020-12-20 05:32:21,63
2020-12-20 05:37:21,63
2020-12-20 05:42:21,65
2020-12-20 05:47:21,65
2020-12-20 05:52:21,65
2020-12-20 05:57:21,67
2020-12-20 06:02:21,67
2020-12-20 06:07:21,68
2020-12-20 06:12:21,69
2020-12-20 06:17:21,72
2020-12-20 06:22:21,74
2020-12-20 06:27:21,75
2020-12-20 06:32:21,77
2020-12-20 06:37:21,72
2020-12-20 06:42:21,72
2020-12-20 06:47:21,73
2020-12-20 06:52:21,71
2020-12-20 06:57:21,71
2020-12-20 07:02:21,70
2020-12-20 07:07:21,73
2020-12-20 07:17:21,70
2020-12-20 07:22:21,70
2020-12-20 07:27:21,69
2020-12-20 07:32:21,72
2020-12-20 07:37:21,67
2020-12-20 07:42:21,68
2020-12-20 07:47:21,68
2020-12-20 07:52:21,67
2020-12-20 07:57:21,69
2020-12-20 08:02:21,69
2020-12-20 08:07:21,70
2020-12-20 08:12:21,73
2020-12-20 08:17:21,70
2020-12-20 08:22:21,72
2020-12-20 08:27:21,69
2020-12-20 08:32:21,69
2020-12-20 08:37:21,67
2020-12-20 08:42:21,68
2020-12-20 08:47:21,67
2020-12-20 08:52:21,69
2020-12-20 08:57:21,69
2020-12-20 09:02:21,70
2020-12-20 09:07:21,71
2020-12-20 09:12:21,72
2020-12-20 09:17:21,74
2020-12-20 09:22:21,72
2020-12-20 09:27:21,76
