Timestamp,HeartRate
2020-08-06 00:04:55,73
2020-08-06 00:09:55,67
2020-08-06 00:14:55,63
2020-08-06 00:19:55,64
2020-08-06 00:24:55,65
2020-08-06 00:29:55,67
2020-08-06 00:34:55,69
2020-08-06 00:39:55,66
2020-08-06 00:44:55,69
2020-08-06 00:49:55,69
2020-08-06 00:54:55,70
2020-08-06 00:59:55,71
2020-08-06 01:04:55,71
2020-08-06 01:09:55,71
2020-08-06 01:14:55,71
2020-08-06 01:19:55,66
2020-08-06 01:24:55,65
2020-08-06 01:29:55,66
2020-08-06 01:34:55,65
2020-08-06 01:39:55,68
2020-08-06 01:44:55,63
2020-08-06 01:49:55,67
2020-08-06 01:54:55,66
2020-08-06 01:59:55,66
2020-08-06 02:04:55,68
2020-08-06 02:09:55,68
2020-08-06 02:14:55,69
2020-08-06 02:19:55,69
2020-08-06 02:24:55,70
2020-08-06 02:29:55,69
2020-08-06 02:34:55,68
2020-08-06 02:39:55,67
2020-08-06 02:44:55,67
2020-08-06 02:49:55,68
2020-08-06 02:54:55,68
2020-08-06 02:59:55,68
2020-08-06 03:04:55,68
2020-08-06 03:09:55,69
2020-08-06 03:14:55,70
2020-08-06 03:19:55,69
2020-08-06 03:24:55,66
2020-08-06 03:29:55,66
2020-08-06 03:34:55,67
2020-08-06 03:39:55,67
2020-08-06 03:44:55,67
2020-08-06 03:49:55,64
2020-08-06 03:54:55,63
2020-08-06 03:59:55,64
2020-08-06 04:14:55,68
2020-08-06 04:19:55,68
2020-08-06 04:24:55,68
2020-08-06 04:29:55,66
2020-08-06 04:34:55,62
2020-08-06 04:39:55,62
2020-08-06 04:44:55,62
2020-08-06 04:49:55,63
2020-08-06 04:54:55,64
2020-08-06 04:59:55,61
2020-08-06 05:04:55,59
2020-08-06 05:09:55,60
2020-08-06 05:14:55,60
2020-08-06 05:19:55,60
2020-08-06 05:24:55,62
2020-08-06 05:29:55,63
2020-08-06 05:34:55,61
2020-08-06 05:39:55,61
2020-08-06 05:44:55,63
2020-08-06 05:49:55,64
2020-08-06 05:54:55,68
2020-08-06 05:59:55,67
2020-08-06 06:04:55,67
2020-08-06 06:09:55,70
2020-08-06 21:24:03,75
2020-08-06 21:29:03,74
2020-08-06 21:34:03,73
2020-08-06 21:39:03,71
2020-08-06 21:44:03,72
2020-08-06 21:49:03,71
2020-08-06 21:54:03,74
2020-08-06 21:59:03,77
2020-08-06 22:04:03,75
2020-08-06 22:09:03,77
2020-08-06 22:14:03,80
2020-08-06 22:19:03,83
2020-08-06 22:24:03,74
2020-08-06 22:29:03,82
2020-08-06 22:34:03,82
2020-08-06 22:39:03,77
2020-08-06 22:44:03,70
2020-08-06 22:49:03,77
2020-08-06 22:54:03,80
2020-08-06 22:59:03,83
2020-08-06 23:04:03,82
2020-08-06 23:09:03,82
2020-08-06 23:14:03,85
2020-08-06 23:19:03,85
2020-08-06 23:24:03,83
2020-08-06 23:29:03,83
2020-08-06 23:34:03,86
2020-08-06 23:39:03,83
2020-08-06 23:44:03,87
2020-08-06 23:49:03,89
2020-08-06 23:54:03,88
2020-08-06 23:59:03,94
