Timestamp,HeartRate
2021-02-20 02:19:31,76
2021-02-20 02:24:31,75
2021-02-20 02:29:31,74
2021-02-20 02:34:31,75
2021-02-20 02:39:31,76
2021-02-20 02:44:31,78
2021-02-20 02:49:31,79
2021-02-20 02:54:31,76
2021-02-20 02:59:31,75
2021-02-20 03:04:31,77
2021-02-20 03:09:31,81
2021-02-20 03:14:31,79
2021-02-20 03:19:31,71
2021-02-20 03:24:31,70
2021-02-20 03:29:31,70
2021-02-20 03:34:31,69
2021-02-20 03:39:31,71
2021-02-20 03:44:31,74
2021-02-20 03:49:31,75
2021-02-20 03:54:31,72
2021-02-20 03:59:31,74
2021-02-20 04:04:31,70
2021-02-20 04:09:31,76
2021-02-20 04:14:31,89
2021-02-20 04:19:31,82
2021-02-20 04:24:31,78
2021-02-20 04:29:31,82
2021-02-20 04:34:31,76
2021-02-20 04:39:31,80
2021-02-20 04:44:31,79
2021-02-20 04:49:31,86
2021-02-20 04:54:31,87
2021-02-20 04:59:31,83
2021-02-20 05:04:31,87
2021-02-20 05:09:31,73
2021-02-20 05:14:31,72
2021-02-20 05:19:31,72
2021-02-20 05:24:31,73
2021-02-20 05:29:31,72
2021-02-20 05:34:31,73
2021-02-20 05:39:31,75
2021-02-20 05:44:31,73
2021-02-20 05:49:31,72
2021-02-20 05:54:31,71
2021-02-20 05:59:31,72
2021-02-20 06:04:31,71
2021-02-20 06:09:31,70
2021-02-20 06:14:31,72
2021-02-20 06:19:31,74
2021-02-20 06:24:31,74
2021-02-20 06:29:31,72
2021-02-20 06:34:31,74
2021-02-20 06:39:31,72
2021-02-20 06:44:31,76
2021-02-20 06:49:31,73
2021-02-20 06:54:31,73
2021-02-20 06:59:31,72
2021-02-20 07:04:31,72
2021-02-20 07:09:31,68
2021-02-20 07:14:31,70
2021-02-20 07:19:31,69
2021-02-20 07:24:31,67
2021-02-20 07:29:31,67
2021-02-20 07:34:31,69
2021-02-20 07:39:31,67
2021-02-20 07:44:31,67
2021-02-20 07:49:31,67
2021-02-20 07:54:31,68
2021-02-20 07:59:31,67
2021-02-20 08:04:31,71
2021-02-20 08:09:31,67
2021-02-20 22:38:29,64
2021-02-20 22:43:29,64
2021-02-20 22:48:29,66
2021-02-20 22:53:29,64
2021-02-20 22:58:29,64
2021-02-20 23:03:29,64
2021-02-20 23:13:29,66
2021-02-20 23:18:29,65
2021-02-20 23:23:29,65
2021-02-20 23:28:29,64
2021-02-20 23:33:29,64
2021-02-20 23:38:29,64
2021-02-20 23:43:29,68
2021-02-20 23:48:29,69
2021-02-20 23:53:29,69
2021-02-20 23:58:29,68
