Timestamp,HeartRate
2020-08-18 01:47:00,75
2020-08-18 01:52:00,74
2020-08-18 01:57:00,76
2020-08-18 02:02:00,76
2020-08-18 02:07:00,76
2020-08-18 02:12:00,78
2020-08-18 02:17:00,77
2020-08-18 02:22:00,77
2020-08-18 02:27:00,74
2020-08-18 02:32:00,69
2020-08-18 02:37:00,69
2020-08-18 02:42:00,69
2020-08-18 02:47:00,68
2020-08-18 02:52:00,64
2020-08-18 02:57:00,65
2020-08-18 03:02:00,65
2020-08-18 03:07:00,65
2020-08-18 03:12:00,64
2020-08-18 03:17:00,64
2020-08-18 03:22:00,63
2020-08-18 03:27:00,65
2020-08-18 03:32:00,66
2020-08-18 03:37:00,68
2020-08-18 03:42:00,71
2020-08-18 03:47:00,66
2020-08-18 03:52:00,68
2020-08-18 03:57:00,70
2020-08-18 04:02:00,70
2020-08-18 04:07:00,68
2020-08-18 04:12:00,67
2020-08-18 04:17:00,66
2020-08-18 04:22:00,66
2020-08-18 04:27:00,67
2020-08-18 04:32:00,67
2020-08-18 04:37:00,67
2020-08-18 04:42:00,66
2020-08-18 04:47:00,68
2020-08-18 04:52:00,67
2020-08-18 04:57:00,66
2020-08-18 05:02:00,66
2020-08-18 05:07:00,66
2020-08-18 05:12:00,67
2020-08-18 05:17:00,67
2020-08-18 05:22:00,68
2020-08-18 05:27:00,62
2020-08-18 05:32:00,65
2020-08-18 05:37:00,67
2020-08-18 05:42:00,64
2020-08-18 05:47:00,64
2020-08-18 05:52:00,66
2020-08-18 05:57:00,67
2020-08-18 06:02:00,68
2020-08-18 06:07:00,69
2020-08-18 06:12:00,66
2020-08-18 06:17:00,65
2020-08-18 06:22:00,65
2020-08-18 06:27:00,66
2020-08-18 06:32:00,65
2020-08-18 06:37:00,66
2020-08-18 06:42:00,65
2020-08-18 06:47:00,69
2020-08-18 06:52:00,63
2020-08-18 06:57:00,63
2020-08-18 07:02:00,62
2020-08-18 07:07:00,63
2020-08-18 07:12:00,63
2020-08-18 07:17:00,60
2020-08-18 07:22:00,61
2020-08-18 07:27:00,64
2020-08-18 07:32:00,62
2020-08-18 07:37:00,61
2020-08-18 07:42:00,60
2020-08-18 07:47:00,62
2020-08-18 07:52:00,63
2020-08-18 07:57:00,64
2020-08-18 08:02:00,66
2020-08-18 08:07:00,66
2020-08-18 08:12:00,65
2020-08-18 08:17:00,63
2020-08-18 08:32:00,64
2020-08-18 08:37:00,62
2020-08-18 08:42:00,62
2020-08-18 08:47:00,62
2020-08-18 08:52:00,63
2020-08-18 08:57:00,61
2020-08-18 09:02:00,63
2020-08-18 09:07:00,60
