Timestamp,HeartRate
2020-08-24 01:17:00,79
2020-08-24 01:22:00,74
2020-08-24 01:27:00,68
2020-08-24 01:32:00,70
2020-08-24 01:37:00,68
2020-08-24 01:42:00,69
2020-08-24 01:47:00,68
2020-08-24 01:52:00,71
2020-08-24 01:57:00,71
2020-08-24 02:02:00,74
2020-08-24 02:07:00,72
2020-08-24 02:12:00,75
2020-08-24 02:17:00,68
2020-08-24 02:22:00,73
2020-08-24 02:27:00,72
2020-08-24 02:32:00,74
2020-08-24 02:37:00,72
2020-08-24 02:42:00,73
2020-08-24 02:47:00,73
2020-08-24 02:52:00,66
2020-08-24 02:57:00,65
2020-08-24 03:02:00,66
2020-08-24 03:07:00,67
2020-08-24 03:12:00,68
2020-08-24 03:17:00,67
2020-08-24 03:27:00,71
2020-08-24 03:32:00,69
2020-08-24 03:37:00,68
2020-08-24 03:42:00,68
2020-08-24 03:47:00,68
2020-08-24 03:52:00,68
2020-08-24 03:57:00,68
2020-08-24 04:02:00,69
2020-08-24 04:07:00,70
2020-08-24 04:12:00,70
2020-08-24 04:17:00,68
2020-08-24 04:22:00,67
2020-08-24 04:27:00,68
2020-08-24 04:32:00,69
2020-08-24 04:37:00,70
2020-08-24 04:42:00,69
2020-08-24 04:47:00,68
2020-08-24 04:52:00,68
2020-08-24 04:57:00,68
2020-08-24 05:02:00,68
2020-08-24 05:07:00,71
2020-08-24 05:12:00,70
2020-08-24 05:17:00,68
2020-08-24 05:22:00,67
2020-08-24 05:27:00,68
2020-08-24 05:32:00,69
2020-08-24 05:37:00,68
2020-08-24 05:42:00,64
2020-08-24 05:47:00,63
2020-08-24 05:52:00,63
2020-08-24 05:57:00,63
2020-08-24 06:17:00,61
2020-08-24 06:22:00,62
2020-08-24 06:27:00,62
2020-08-24 06:32:00,61
2020-08-24 06:37:00,63
2020-08-24 06:42:00,64
2020-08-24 06:47:00,63
2020-08-24 06:52:00,63
2020-08-24 06:57:00,65
2020-08-24 07:02:00,63
2020-08-24 07:07:00,60
2020-08-24 07:12:00,61
2020-08-24 07:17:00,60
2020-08-24 07:22:00,62
2020-08-24 07:27:00,62
2020-08-24 07:32:00,62
2020-08-24 07:37:00,61
2020-08-24 07:42:00,64
2020-08-24 07:47:00,65
2020-08-24 08:12:00,61
2020-08-24 08:17:00,60
2020-08-24 08:22:00,61
2020-08-24 08:27:00,62
2020-08-24 08:32:00,58
2020-08-24 08:37:00,56
2020-08-24 08:42:00,58
2020-08-24 08:47:00,61
2020-08-24 08:52:00,63
2020-08-24 08:57:00,62
2020-08-24 09:02:00,61
2020-08-24 09:07:00,63
