Timestamp,HeartRate
2021-03-19 00:58:31,76
2021-03-19 01:03:31,75
2021-03-19 01:08:31,76
2021-03-19 01:13:31,75
2021-03-19 01:18:31,74
2021-03-19 01:23:31,73
2021-03-19 01:28:31,74
2021-03-19 01:33:31,72
2021-03-19 01:38:31,71
2021-03-19 01:43:31,72
2021-03-19 01:53:31,78
2021-03-19 01:58:31,80
2021-03-19 02:03:31,82
2021-03-19 02:08:31,85
2021-03-19 02:43:31,90
2021-03-19 02:48:31,92
2021-03-19 02:53:31,88
2021-03-19 02:58:31,84
2021-03-19 03:03:31,81
2021-03-19 03:08:31,76
2021-03-19 03:13:31,81
2021-03-19 03:18:31,80
2021-03-19 03:23:31,79
2021-03-19 03:28:31,78
2021-03-19 03:33:31,78
2021-03-19 03:38:31,77
2021-03-19 03:43:31,79
2021-03-19 03:48:31,77
2021-03-19 03:53:31,79
2021-03-19 03:58:31,79
2021-03-19 04:03:31,79
2021-03-19 04:08:31,82
2021-03-19 04:13:31,82
2021-03-19 04:18:31,83
2021-03-19 04:23:31,84
2021-03-19 04:28:31,82
2021-03-19 04:33:31,83
2021-03-19 04:38:31,79
2021-03-19 04:43:31,82
2021-03-19 04:48:31,74
2021-03-19 04:53:31,74
2021-03-19 04:58:31,76
2021-03-19 05:03:31,76
2021-03-19 05:08:31,80
2021-03-19 05:13:31,81
2021-03-19 05:18:31,81
2021-03-19 05:23:31,82
2021-03-19 05:28:31,81
2021-03-19 05:33:31,86
2021-03-19 05:38:31,86
2021-03-19 05:43:31,87
2021-03-19 05:48:31,83
2021-03-19 05:53:31,79
2021-03-19 05:58:31,77
2021-03-19 06:03:31,77
2021-03-19 06:08:31,77
2021-03-19 06:13:31,75
2021-03-19 06:18:31,75
2021-03-19 06:23:31,78
2021-03-19 06:28:31,78
2021-03-19 06:33:31,81
2021-03-19 06:38:31,78
2021-03-19 06:43:31,84
2021-03-19 06:48:31,80
2021-03-19 06:53:31,79
2021-03-19 06:58:31,79
2021-03-19 07:03:31,81
2021-03-19 07:08:31,77
2021-03-19 07:13:31,77
2021-03-19 07:18:31,77
2021-03-19 07:23:31,77
2021-03-19 07:28:31,73
2021-03-19 07:33:31,71
2021-03-19 07:38:31,70
2021-03-19 07:43:31,71
2021-03-19 07:48:31,72
2021-03-19 07:53:31,70
2021-03-19 07:58:31,75
2021-03-19 08:03:31,74
2021-03-19 08:08:31,72
2021-03-19 08:13:31,72
2021-03-19 08:18:31,71
2021-03-19 08:23:31,68
2021-03-19 08:28:31,75
2021-03-19 08:33:31,81
2021-03-19 21:02:59,78
2021-03-19 21:27:59,80
2021-03-19 21:32:59,81
2021-03-19 21:37:59,82
2021-03-19 21:47:59,82
2021-03-19 21:57:59,82
2021-03-19 22:02:59,86
2021-03-19 22:07:59,86
2021-03-19 22:27:59,87
2021-03-19 22:32:59,88
2021-03-19 22:37:59,88
2021-03-19 22:42:59,89
2021-03-19 22:47:59,90
2021-03-19 22:52:59,90
2021-03-19 22:57:59,91
2021-03-19 23:02:59,92
2021-03-19 23:07:59,93
2021-03-19 23:12:59,95
2021-03-19 23:17:59,94
2021-03-19 23:22:59,97
2021-03-19 23:27:59,97
2021-03-19 23:32:59,101
2021-03-19 23:42:59,99
2021-03-19 23:47:59,96
