Timestamp,HeartRate
2021-03-25 01:19:58,71
2021-03-25 01:24:58,69
2021-03-25 01:29:58,69
2021-03-25 01:34:58,68
2021-03-25 01:39:58,67
2021-03-25 01:44:58,67
2021-03-25 01:49:58,65
2021-03-25 01:54:58,65
2021-03-25 01:59:58,65
2021-03-25 02:04:58,65
2021-03-25 02:09:58,66
2021-03-25 02:14:58,66
2021-03-25 02:19:58,67
2021-03-25 02:24:58,67
2021-03-25 02:29:58,72
2021-03-25 02:34:58,80
2021-03-25 02:39:58,76
2021-03-25 02:44:58,72
2021-03-25 02:49:58,74
2021-03-25 02:54:58,70
2021-03-25 02:59:58,77
2021-03-25 03:04:58,80
2021-03-25 03:09:58,70
2021-03-25 03:14:58,68
2021-03-25 03:19:58,65
2021-03-25 03:24:58,65
2021-03-25 03:29:58,65
2021-03-25 03:34:58,66
2021-03-25 03:39:58,66
2021-03-25 03:44:58,65
2021-03-25 03:49:58,67
2021-03-25 03:54:58,69
2021-03-25 03:59:58,71
2021-03-25 04:04:58,76
2021-03-25 04:09:58,75
2021-03-25 04:14:58,74
2021-03-25 04:19:58,69
2021-03-25 04:24:58,74
2021-03-25 04:29:58,72
2021-03-25 04:34:58,76
2021-03-25 04:39:58,70
2021-03-25 04:44:58,68
2021-03-25 04:49:58,68
2021-03-25 04:54:58,69
2021-03-25 04:59:58,69
2021-03-25 05:04:58,69
2021-03-25 05:09:58,70
2021-03-25 05:14:58,73
2021-03-25 05:19:58,73
2021-03-25 05:24:58,77
2021-03-25 05:29:58,77
2021-03-25 05:34:58,80
2021-03-25 05:39:58,77
2021-03-25 05:44:58,74
2021-03-25 05:49:58,67
2021-03-25 06:29:58,78
2021-03-25 06:34:58,73
2021-03-25 06:39:58,73
2021-03-25 06:44:58,84
2021-03-25 06:49:58,77
2021-03-25 06:54:58,68
2021-03-25 06:59:58,70
2021-03-25 07:04:58,74
2021-03-25 07:09:58,72
2021-03-25 07:14:58,72
2021-03-25 07:19:58,71
2021-03-25 07:24:58,73
2021-03-25 07:34:58,72
2021-03-25 23:47:26,70
2021-03-25 23:52:26,68
2021-03-25 23:57:26,67
