Timestamp,HeartRate
2020-10-20 05:33:59,72
2020-10-20 05:38:59,70
2020-10-20 05:43:59,73
2020-10-20 05:48:59,73
2020-10-20 05:53:59,74
2020-10-20 05:58:59,73
2020-10-20 06:03:59,73
2020-10-20 06:08:59,74
2020-10-20 06:13:59,73
2020-10-20 06:18:59,75
2020-10-20 06:23:59,69
2020-10-20 06:28:59,69
2020-10-20 06:33:59,68
2020-10-20 06:38:59,67
2020-10-20 06:43:59,69
2020-10-20 06:48:59,69
2020-10-20 06:53:59,68
2020-10-20 06:58:59,66
2020-10-20 07:03:59,66
2020-10-20 07:13:59,65
2020-10-20 07:18:59,68
2020-10-20 07:23:59,67
2020-10-20 07:28:59,71
2020-10-20 07:33:59,74
2020-10-20 07:38:59,70
2020-10-20 08:08:59,67
2020-10-20 08:13:59,67
2020-10-20 08:18:59,68
2020-10-20 08:23:59,69
2020-10-20 08:28:59,71
2020-10-20 08:38:59,72
2020-10-20 08:43:59,71
2020-10-20 08:53:59,70
2020-10-20 09:18:59,67
2020-10-20 09:23:59,73
2020-10-20 09:28:59,75
