Timestamp,HeartRate
2021-04-02 00:00:03,73
2021-04-02 00:05:03,75
2021-04-02 00:10:03,76
2021-04-02 00:15:03,76
2021-04-02 00:20:03,76
2021-04-02 00:25:03,76
2021-04-02 00:30:03,78
2021-04-02 00:35:03,80
2021-04-02 00:40:03,79
2021-04-02 00:45:03,78
2021-04-02 00:50:03,79
2021-04-02 00:55:03,79
2021-04-02 01:00:03,76
2021-04-02 01:05:03,79
2021-04-02 01:10:03,77
2021-04-02 01:15:03,77
2021-04-02 01:20:03,78
2021-04-02 01:25:03,77
2021-04-02 01:30:03,75
2021-04-02 01:35:03,71
2021-04-02 01:40:03,71
2021-04-02 01:45:03,71
2021-04-02 01:50:03,69
2021-04-02 01:55:03,69
2021-04-02 02:00:03,70
2021-04-02 02:05:03,71
2021-04-02 02:10:03,71
2021-04-02 02:15:03,72
2021-04-02 02:20:03,71
2021-04-02 02:25:03,71
2021-04-02 02:30:03,71
2021-04-02 02:35:03,69
2021-04-02 02:40:03,72
2021-04-02 02:45:03,71
2021-04-02 02:50:03,66
2021-04-02 02:55:03,66
2021-04-02 03:00:03,66
2021-04-02 03:10:03,69
2021-04-02 03:15:03,68
2021-04-02 03:20:03,72
2021-04-02 03:25:03,70
2021-04-02 03:30:03,71
2021-04-02 03:35:03,70
2021-04-02 03:40:03,69
2021-04-02 03:45:03,69
2021-04-02 03:50:03,72
2021-04-02 03:55:03,72
2021-04-02 04:00:03,67
2021-04-02 04:05:03,66
2021-04-02 04:10:03,67
2021-04-02 04:15:03,68
2021-04-02 04:20:03,67
2021-04-02 04:25:03,67
2021-04-02 04:30:03,66
2021-04-02 04:35:03,64
2021-04-02 04:40:03,64
2021-04-02 04:45:03,63
2021-04-02 04:50:03,66
2021-04-02 04:55:03,63
2021-04-02 05:00:03,70
2021-04-02 05:05:03,67
2021-04-02 05:10:03,68
2021-04-02 05:15:03,67
2021-04-02 05:20:03,70
2021-04-02 05:25:03,68
2021-04-02 05:30:03,69
2021-04-02 05:35:03,68
2021-04-02 05:40:03,68
2021-04-02 05:45:03,69
2021-04-02 05:50:03,68
2021-04-02 05:55:03,69
2021-04-02 06:00:03,69
2021-04-02 06:05:03,69
2021-04-02 06:10:03,70
2021-04-02 06:15:03,69
2021-04-02 06:20:03,66
2021-04-02 06:25:03,67
2021-04-02 06:30:03,67
2021-04-02 06:35:03,65
2021-04-02 06:40:03,65
2021-04-02 06:45:03,69
2021-04-02 06:50:03,73
2021-04-02 06:55:03,69
2021-04-02 07:00:03,69
2021-04-02 07:05:03,67
2021-04-02 07:10:03,66
2021-04-02 07:15:03,68
2021-04-02 07:20:03,69
2021-04-02 07:25:03,70
2021-04-02 07:30:03,69
2021-04-02 07:35:03,70
2021-04-02 07:40:03,71
2021-04-02 07:45:03,75
2021-04-02 07:50:03,69
2021-04-02 07:55:03,69
2021-04-02 08:00:03,73
2021-04-02 08:05:03,73
2021-04-02 08:10:03,73
