Timestamp,HeartRate
2021-04-15 01:53:02,92
2021-04-15 01:58:02,93
2021-04-15 02:03:02,92
2021-04-15 02:08:02,91
2021-04-15 02:13:02,89
2021-04-15 02:18:02,88
2021-04-15 02:23:02,86
2021-04-15 02:28:02,89
2021-04-15 02:33:02,89
2021-04-15 02:38:02,90
2021-04-15 02:43:02,95
2021-04-15 02:48:02,95
2021-04-15 02:53:02,93
2021-04-15 02:58:02,91
2021-04-15 03:03:02,91
2021-04-15 03:08:02,90
2021-04-15 03:13:02,90
2021-04-15 03:18:02,90
2021-04-15 03:23:02,88
2021-04-15 03:28:02,91
2021-04-15 03:33:02,91
2021-04-15 03:38:02,89
2021-04-15 03:43:02,92
2021-04-15 03:48:02,93
2021-04-15 03:53:02,94
2021-04-15 03:58:02,92
2021-04-15 04:03:02,87
2021-04-15 04:08:02,93
2021-04-15 04:13:02,92
2021-04-15 04:18:02,92
2021-04-15 04:23:02,90
2021-04-15 04:28:02,90
2021-04-15 04:33:02,89
2021-04-15 04:38:02,89
2021-04-15 04:43:02,88
2021-04-15 04:48:02,88
2021-04-15 04:53:02,84
2021-04-15 04:58:02,81
2021-04-15 05:03:02,76
2021-04-15 05:08:02,78
2021-04-15 05:13:02,90
2021-04-15 05:18:02,86
2021-04-15 05:23:02,86
2021-04-15 05:28:02,82
2021-04-15 05:33:02,78
2021-04-15 05:38:02,83
2021-04-15 05:43:02,82
2021-04-15 05:48:02,88
2021-04-15 05:53:02,86
2021-04-15 05:58:02,84
2021-04-15 06:03:02,83
2021-04-15 06:08:02,82
2021-04-15 06:13:02,82
2021-04-15 06:18:02,81
2021-04-15 06:23:02,79
2021-04-15 06:28:02,80
2021-04-15 06:33:02,80
2021-04-15 06:38:02,79
2021-04-15 06:43:02,77
2021-04-15 06:48:02,79
2021-04-15 06:53:02,79
2021-04-15 06:58:02,77
2021-04-15 07:03:02,77
2021-04-15 07:08:02,74
2021-04-15 07:13:02,74
2021-04-15 07:18:02,70
2021-04-15 07:23:02,68
2021-04-15 07:28:02,67
2021-04-15 07:33:02,70
