Timestamp,HeartRate
2020-12-12 00:00:33,87
2020-12-12 00:05:33,86
2020-12-12 00:10:33,86
2020-12-12 00:15:33,87
2020-12-12 00:20:33,82
2020-12-12 00:25:33,81
2020-12-12 00:30:33,81
2020-12-12 00:35:33,77
2020-12-12 00:40:33,77
2020-12-12 00:45:33,78
2020-12-12 00:50:33,79
2020-12-12 00:55:33,79
2020-12-12 01:00:33,78
2020-12-12 01:05:33,79
2020-12-12 01:10:33,79
2020-12-12 01:15:33,79
2020-12-12 01:20:33,79
2020-12-12 01:25:33,85
2020-12-12 01:30:33,87
2020-12-12 01:35:33,82
2020-12-12 01:40:33,81
2020-12-12 01:45:33,79
2020-12-12 01:50:33,79
2020-12-12 01:55:33,79
2020-12-12 02:00:33,79
2020-12-12 02:05:33,79
2020-12-12 02:10:33,80
2020-12-12 02:15:33,82
2020-12-12 02:20:33,76
2020-12-12 02:25:33,73
2020-12-12 02:30:33,75
2020-12-12 02:35:33,76
2020-12-12 02:40:33,76
2020-12-12 02:45:33,78
2020-12-12 02:50:33,78
2020-12-12 02:55:33,76
2020-12-12 03:00:33,73
2020-12-12 03:05:33,77
2020-12-12 03:10:33,74
2020-12-12 03:15:33,74
2020-12-12 03:20:33,74
2020-12-12 03:25:33,75
2020-12-12 03:30:33,74
2020-12-12 03:35:33,73
2020-12-12 03:40:33,72
2020-12-12 03:45:33,72
2020-12-12 03:50:33,72
2020-12-12 03:55:33,71
2020-12-12 04:00:33,70
2020-12-12 04:05:33,69
2020-12-12 04:10:33,68
2020-12-12 04:15:33,66
2020-12-12 04:20:33,67
2020-12-12 04:25:33,69
2020-12-12 04:30:33,66
2020-12-12 04:35:33,64
2020-12-12 04:40:33,63
2020-12-12 04:45:33,64
2020-12-12 04:50:33,64
2020-12-12 04:55:33,63
2020-12-12 05:00:33,63
2020-12-12 05:05:33,64
2020-12-12 05:10:33,63
2020-12-12 05:15:33,62
2020-12-12 05:20:33,63
2020-12-12 05:25:33,64
2020-12-12 05:30:33,64
2020-12-12 05:35:33,66
2020-12-12 05:40:33,66
2020-12-12 05:45:33,65
2020-12-12 05:50:33,68
2020-12-12 05:55:33,68
2020-12-12 06:00:33,68
2020-12-12 06:05:33,68
2020-12-12 06:10:33,70
2020-12-12 06:15:33,65
2020-12-12 06:20:33,66
2020-12-12 06:25:33,64
2020-12-12 06:30:33,66
2020-12-12 06:35:33,64
2020-12-12 06:40:33,64
2020-12-12 06:45:33,64
2020-12-12 06:50:33,69
2020-12-12 06:55:33,66
2020-12-12 07:00:33,63
2020-12-12 07:05:33,62
2020-12-12 07:10:33,62
2020-12-12 07:15:33,67
2020-12-12 07:20:33,64
2020-12-12 07:25:33,64
2020-12-12 07:30:33,64
2020-12-12 07:35:33,65
2020-12-12 07:40:33,66
2020-12-12 07:45:33,68
2020-12-12 07:50:33,66
2020-12-12 07:55:33,68
2020-12-12 08:00:33,68
2020-12-12 08:05:33,69
2020-12-12 08:10:33,69
2020-12-12 08:15:33,70
2020-12-12 08:20:33,72
2020-12-12 08:25:33,74
2020-12-12 08:30:33,77
2020-12-12 08:40:33,71
2020-12-12 08:45:33,71
