Timestamp,HeartRate
2020-09-24 03:10:39,70
2020-09-24 03:15:39,68
2020-09-24 03:20:39,68
2020-09-24 03:25:39,69
2020-09-24 03:30:39,68
2020-09-24 03:35:39,68
2020-09-24 03:40:39,69
2020-09-24 03:45:39,69
2020-09-24 03:50:39,69
2020-09-24 03:55:39,70
2020-09-24 04:00:39,69
2020-09-24 04:05:39,67
2020-09-24 04:10:39,62
2020-09-24 04:15:39,62
2020-09-24 04:20:39,63
2020-09-24 04:25:39,62
2020-09-24 04:30:39,64
2020-09-24 04:35:39,64
2020-09-24 04:40:39,64
2020-09-24 04:45:39,67
2020-09-24 04:50:39,70
2020-09-24 04:55:39,71
2020-09-24 05:00:39,70
2020-09-24 05:05:39,72
2020-09-24 05:10:39,71
2020-09-24 05:15:39,68
2020-09-24 05:20:39,74
2020-09-24 05:25:39,68
2020-09-24 05:30:39,68
2020-09-24 05:35:39,70
2020-09-24 05:40:39,69
2020-09-24 05:45:39,70
2020-09-24 05:50:39,69
2020-09-24 05:55:39,70
2020-09-24 06:00:39,69
2020-09-24 06:05:39,67
2020-09-24 06:10:39,65
2020-09-24 06:15:39,65
2020-09-24 06:20:39,66
2020-09-24 06:25:39,66
2020-09-24 06:30:39,65
2020-09-24 06:35:39,65
2020-09-24 06:40:39,66
2020-09-24 06:45:39,65
2020-09-24 06:50:39,64
2020-09-24 06:55:39,65
2020-09-24 07:00:39,65
2020-09-24 07:05:39,65
2020-09-24 07:10:39,64
2020-09-24 07:15:39,65
2020-09-24 07:20:39,65
2020-09-24 07:25:39,65
2020-09-24 07:30:39,63
2020-09-24 07:35:39,63
2020-09-24 07:40:39,68
2020-09-24 07:50:39,63
2020-09-24 07:55:39,63
2020-09-24 08:00:39,65
2020-09-24 08:05:39,69
2020-09-24 20:24:59,70
2020-09-24 20:29:59,72
2020-09-24 20:34:59,73
2020-09-24 20:39:59,74
2020-09-24 20:44:59,74
2020-09-24 20:49:59,74
2020-09-24 20:54:59,75
2020-09-24 20:59:59,74
2020-09-24 21:04:59,72
2020-09-24 21:09:59,72
2020-09-24 21:14:59,72
2020-09-24 21:19:59,80
2020-09-24 21:24:59,81
2020-09-24 21:39:59,73
2020-09-24 21:44:59,77
2020-09-24 21:49:59,76
2020-09-24 21:54:59,74
2020-09-24 21:59:59,74
2020-09-24 22:04:59,73
2020-09-24 22:09:59,72
2020-09-24 22:14:59,71
2020-09-24 22:19:59,68
2020-09-24 22:24:59,71
2020-09-24 22:29:59,69
2020-09-24 22:34:59,72
2020-09-24 22:39:59,76
2020-09-24 22:49:59,75
2020-09-24 22:54:59,73
2020-09-24 22:59:59,69
2020-09-24 23:04:59,71
2020-09-24 23:09:59,70
2020-09-24 23:14:59,71
2020-09-24 23:19:59,70
2020-09-24 23:24:59,71
2020-09-24 23:29:59,71
2020-09-24 23:34:59,72
2020-09-24 23:39:59,69
2020-09-24 23:44:59,70
2020-09-24 23:49:59,72
2020-09-24 23:54:59,67
2020-09-24 23:59:59,67
