Timestamp,HeartRate
2020-11-01 00:56:26,78
2020-11-01 01:01:26,77
2020-11-01 01:06:26,75
2020-11-01 01:11:26,75
2020-11-01 01:16:26,76
2020-11-01 01:21:26,76
2020-11-01 01:26:26,76
2020-11-01 01:31:26,78
2020-11-01 01:36:26,78
2020-11-01 01:41:26,82
2020-11-01 01:46:26,84
2020-11-01 01:51:26,80
2020-11-01 01:56:26,77
2020-11-01 02:01:26,76
2020-11-01 02:06:26,79
2020-11-01 02:11:26,81
2020-11-01 02:16:26,80
2020-11-01 02:21:26,80
2020-11-01 02:26:26,82
2020-11-01 02:31:26,82
2020-11-01 02:36:26,79
2020-11-01 02:41:26,79
2020-11-01 02:46:26,80
2020-11-01 02:51:26,80
2020-11-01 02:56:26,79
2020-11-01 03:01:26,79
2020-11-01 03:06:26,81
2020-11-01 03:11:26,81
2020-11-01 03:16:26,80
2020-11-01 03:21:26,77
2020-11-01 03:26:26,76
2020-11-01 03:31:26,79
2020-11-01 03:36:26,78
2020-11-01 03:41:26,76
2020-11-01 03:46:26,76
2020-11-01 03:51:26,80
2020-11-01 03:56:26,80
2020-11-01 04:01:26,81
2020-11-01 04:06:26,80
2020-11-01 04:11:26,81
2020-11-01 04:16:26,81
2020-11-01 04:21:26,83
2020-11-01 04:26:26,84
2020-11-01 04:31:26,84
2020-11-01 04:36:26,82
2020-11-01 04:41:26,80
2020-11-01 04:46:26,79
2020-11-01 04:51:26,78
2020-11-01 04:56:26,79
2020-11-01 05:01:26,78
2020-11-01 05:06:26,78
2020-11-01 05:11:26,76
2020-11-01 05:16:26,73
2020-11-01 05:21:26,72
2020-11-01 05:26:26,71
2020-11-01 05:31:26,72
2020-11-01 05:36:26,71
2020-11-01 05:41:26,71
2020-11-01 05:46:26,70
2020-11-01 05:51:26,68
2020-11-01 05:56:26,68
2020-11-01 06:01:26,71
2020-11-01 06:06:26,74
2020-11-01 06:11:26,71
2020-11-01 06:16:26,75
2020-11-01 06:21:26,71
2020-11-01 06:26:26,71
2020-11-01 06:31:26,70
2020-11-01 06:36:26,68
2020-11-01 06:41:26,67
2020-11-01 06:46:26,66
2020-11-01 06:51:26,67
2020-11-01 06:56:26,68
2020-11-01 07:01:26,68
2020-11-01 07:06:26,69
2020-11-01 07:11:26,70
2020-11-01 07:16:26,68
2020-11-01 07:21:26,67
2020-11-01 07:26:26,67
2020-11-01 07:31:26,68
2020-11-01 07:36:26,71
2020-11-01 07:41:26,72
2020-11-01 07:46:26,67
2020-11-01 07:51:26,69
2020-11-01 07:56:26,69
2020-11-01 08:16:26,70
2020-11-01 08:21:26,69
2020-11-01 08:26:26,68
2020-11-01 08:31:26,75
2020-11-01 08:36:26,76
2020-11-01 21:42:07,78
2020-11-01 21:47:07,79
2020-11-01 21:52:07,80
2020-11-01 21:57:07,79
2020-11-01 22:02:07,80
2020-11-01 22:07:07,84
2020-11-01 22:12:07,83
2020-11-01 22:22:07,85
2020-11-01 22:27:07,85
2020-11-01 22:32:07,86
2020-11-01 22:37:07,85
2020-11-01 22:42:07,86
2020-11-01 22:47:07,81
2020-11-01 22:52:07,82
2020-11-01 22:57:07,83
2020-11-01 23:02:07,84
2020-11-01 23:07:07,84
2020-11-01 23:12:07,84
2020-11-01 23:17:07,80
2020-11-01 23:22:07,83
2020-11-01 23:27:07,82
2020-11-01 23:32:07,84
2020-11-01 23:42:07,81
2020-11-01 23:47:07,82
2020-11-01 23:52:07,85
2020-11-01 23:57:07,84
