Timestamp,HeartRate
2021-05-04 01:37:58,87
2021-05-04 01:42:58,84
2021-05-04 01:47:58,84
2021-05-04 01:52:58,83
2021-05-04 01:57:58,81
2021-05-04 02:02:58,82
2021-05-04 02:07:58,80
2021-05-04 02:12:58,80
2021-05-04 02:17:58,81
2021-05-04 02:22:58,81
2021-05-04 02:27:58,81
2021-05-04 02:32:58,82
2021-05-04 02:37:58,83
2021-05-04 02:42:58,83
2021-05-04 02:47:58,75
2021-05-04 02:52:58,76
2021-05-04 02:57:58,77
2021-05-04 03:02:58,75
2021-05-04 03:07:58,75
2021-05-04 03:12:58,82
2021-05-04 03:17:58,84
2021-05-04 03:22:58,83
2021-05-04 03:27:58,78
2021-05-04 03:32:58,80
2021-05-04 03:37:58,81
2021-05-04 03:42:58,77
2021-05-04 03:47:58,74
2021-05-04 03:52:58,75
2021-05-04 03:57:58,72
2021-05-04 04:02:58,71
2021-05-04 04:07:58,81
2021-05-04 04:12:58,82
2021-05-04 04:17:58,81
2021-05-04 04:22:58,81
2021-05-04 04:27:58,80
2021-05-04 04:32:58,81
2021-05-04 04:37:58,77
2021-05-04 04:42:58,75
2021-05-04 04:47:58,74
2021-05-04 04:52:58,73
2021-05-04 04:57:58,73
2021-05-04 05:02:58,73
2021-05-04 05:07:58,75
2021-05-04 05:12:58,72
2021-05-04 05:17:58,69
2021-05-04 05:22:58,69
2021-05-04 05:27:58,69
2021-05-04 05:32:58,69
2021-05-04 05:37:58,70
2021-05-04 05:42:58,72
2021-05-04 05:47:58,74
2021-05-04 05:52:58,74
2021-05-04 05:57:58,78
2021-05-04 06:02:58,77
2021-05-04 06:07:58,76
2021-05-04 06:12:58,71
2021-05-04 06:17:58,71
2021-05-04 06:22:58,74
2021-05-04 06:27:58,74
2021-05-04 06:37:58,76
2021-05-04 06:42:58,73
2021-05-04 06:47:58,73
2021-05-04 06:52:58,74
2021-05-04 06:57:58,74
2021-05-04 07:02:58,76
2021-05-04 07:07:58,82
2021-05-04 07:12:58,81
2021-05-04 22:43:01,82
2021-05-04 22:48:01,82
2021-05-04 22:53:01,80
2021-05-04 22:58:01,76
2021-05-04 23:03:01,75
2021-05-04 23:08:01,74
2021-05-04 23:13:01,74
2021-05-04 23:18:01,75
2021-05-04 23:23:01,74
2021-05-04 23:28:01,75
2021-05-04 23:33:01,74
2021-05-04 23:38:01,79
2021-05-04 23:43:01,74
2021-05-04 23:48:01,75
2021-05-04 23:53:01,74
2021-05-04 23:58:01,71
